transaction_id,timestamp,customer_id,merchant_id,amount,currency,payment_method,processor_pathway,status,failure_reason,chargeback_reason,merchant_type,fraud_risk_score,device_type,network_type,location,transaction_type,hour_of_day,day_of_week,is_weekend,time_since_last_transaction
TXN_00056040,2025-07-05 01:38:50,CUST_000464,MERCH_0179,278.52857456939745,NGN,USSD,Card_Verve,Success,None,None,Services,0.11116343296174014,POS,3G,Kano,Transfer,1,5,1,121336.0
TXN_00080521,2025-07-07 15:05:41,CUST_000464,MERCH_0256,999.1407254455277,EUR,USSD,Bank_Transfer_FirstBank,Failed,Insufficient_Funds,None,Retail,0.5002909492731341,POS,WiFi,Ibadan,Transfer,15,0,0,221211.0
TXN_00031026,2025-07-09 08:41:21,CUST_000464,MERCH_0349,8835.560047850577,NGN,Bank_Transfer,Card_Verve,Success,None,None,E-commerce,0.8004503877348136,Mobile,4G,Ibadan,Refund,8,2,0,149740.0
TXN_00024050,2025-07-12 07:34:17,CUST_000464,MERCH_0214,1201.6635642689646,NGN,Mobile_Money,Card_Mastercard,Success,None,None,Retail,0.7526951774044235,Desktop,WiFi,Kano,Transfer,7,5,1,255176.0
TXN_00006978,2025-07-16 09:13:08,CUST_000464,MERCH_0265,1414.3545487643707,NGN,Bank_Transfer,Bank_Transfer_GTBank,Success,None,None,E-commerce,0.9705063663160698,Tablet,WiFi,Lagos,Refund,9,2,0,351531.0
TXN_00032383,2025-07-16 11:05:08,CUST_000464,MERCH_0207,854.1018533995351,USD,Card,Card_Verve,Chargeback,None,Disputed,Services,0.27985206061837553,Mobile,WiFi,Abuja,Transfer,11,2,0,6720.0
TXN_00016890,2025-07-16 16:04:13,CUST_000464,MERCH_0480,1525.0532865237108,NGN,Card,Mobile_Money_Paga,Success,None,None,E-commerce,0.6901202651394279,Mobile,4G,Lagos,Purchase,16,2,0,17945.0
TXN_00022176,2025-07-20 07:07:41,CUST_000464,MERCH_0259,3635.154378795551,NGN,USSD,Bank_Transfer_GTBank,Success,None,None,Services,0.21189748461160285,Mobile,4G,Kano,Refund,7,6,1,313408.0
TXN_00076922,2025-07-20 11:04:45,CUST_000464,MERCH_0205,1272.600925150355,EUR,Bank_Transfer,Mobile_Money_Paga,Success,None,None,Retail,0.9451710039900938,Mobile,3G,Abuja,Transfer,11,6,1,14224.0
TXN_00059058,2025-01-06 18:22:38,CUST_000465,MERCH_0283,2833.5796044957197,NGN,Bank_Transfer,USSD_Airtel,Success,None,None,Food,0.3887715635082266,Mobile,WiFi,Ibadan,Refund,18,0,0,3600.0
TXN_00058883,2025-01-07 13:55:22,CUST_000465,MERCH_0364,4913.281186744973,NGN,Mobile_Money,USSD_MTN,Success,None,None,E-commerce,0.4634324248148842,POS,3G,Port Harcourt,Refund,13,1,0,70364.0
TXN_00006767,2025-01-09 12:13:47,CUST_000465,MERCH_0005,25802.86487181924,NGN,Mobile_Money,Card_Visa,Success,None,None,Travel,0.5226959997152699,Tablet,3G,Abuja,Purchase,12,3,0,166705.0
TXN_00045737,2025-01-14 09:04:54,CUST_000465,MERCH_0425,2879.3849784016516,NGN,Mobile_Money,Card_Verve,Success,None,None,Retail,0.19043174314619393,Mobile,3G,Port Harcourt,Refund,9,1,0,420667.0
TXN_00008005,2025-01-16 09:08:59,CUST_000465,MERCH_0176,2030.0500586561172,NGN,Mobile_Money,Bank_Transfer_Zenith,Success,None,None,E-commerce,0.4933169113413286,Desktop,WiFi,Ibadan,Refund,9,3,0,173045.0
TXN_00006944,2025-01-16 18:53:42,CUST_000465,MERCH_0449,7901.559187929044,NGN,Card,Mobile_Money_Paga,Success,None,None,Services,0.3265847579078355,Tablet,3G,Kano,Transfer,18,3,0,35083.0
TXN_00025894,2025-01-17 19:53:25,CUST_000465,MERCH_0206,541.9832566332409,EUR,Card,USSD_Airtel,Failed,Insufficient_Funds,None,Services,0.4562008665238343,Desktop,3G,Kano,Transfer,19,4,0,89983.0
TXN_00043617,2025-01-23 18:10:22,CUST_000465,MERCH_0157,3856.32359664321,USD,USSD,USSD_MTN,Success,None,None,Travel,0.14899439954502103,Mobile,WiFi,Kano,Transfer,18,3,0,512217.0
TXN_00013217,2025-01-27 02:25:12,CUST_000465,MERCH_0181,1200.6708481519936,EUR,Card,Bank_Transfer_Zenith,Success,None,None,Travel,0.23013501557756288,Tablet,4G,Kano,Refund,2,0,0,288890.0
TXN_00036593,2025-01-29 11:50:49,CUST_000465,MERCH_0329,1410.5955979613682,USD,USSD,Card_Visa,Success,None,None,Food,0.8849561492882242,Mobile,3G,Abuja,Refund,11,2,0,206737.0
TXN_00028164,2025-01-29 15:14:10,CUST_000465,MERCH_0337,2545.951217315837,EUR,Bank_Transfer,Mobile_Money_OPay,Success,None,None,Food,0.8388928615219601,Desktop,4G,Ibadan,Transfer,15,2,0,12201.0
TXN_00056645,2025-01-29 21:56:51,CUST_000465,MERCH_0000,6448.638177039442,EUR,Mobile_Money,USSD_MTN,Success,None,None,Food,0.7467304534556282,Mobile,WiFi,Abuja,Transfer,21,2,0,24161.0
TXN_00075747,2025-02-02 23:57:26,CUST_000465,MERCH_0170,2098.5114325946874,USD,USSD,USSD_MTN,Success,None,None,Travel,0.5576453374289863,Mobile,4G,Abuja,Transfer,23,6,1,352835.0
TXN_00080436,2025-02-06 23:45:10,CUST_000465,MERCH_0253,4444.305724830793,NGN,Mobile_Money,Mobile_Money_Paga,Failed,Insufficient_Funds,None,E-commerce,0.377150530718273,POS,4G,Kano,Transfer,23,3,0,344864.0
TXN_00090503,2025-02-08 01:01:42,CUST_000465,MERCH_0417,3940.687771235482,EUR,Mobile_Money,Mobile_Money_OPay,Success,None,None,Travel,0.7418948918559038,Tablet,WiFi,Kano,Purchase,1,5,1,90992.0
TXN_00093733,2025-02-08 10:11:09,CUST_000465,MERCH_0057,3004.9434954137514,USD,Card,Bank_Transfer_Zenith,Success,None,None,Services,0.790676067141851,Tablet,3G,Abuja,Transfer,10,5,1,32967.0
TXN_00022723,2025-02-08 15:08:43,CUST_000465,MERCH_0388,7727.105366742443,USD,Card,Card_Mastercard,Success,None,None,Services,0.18628837199355397,Desktop,WiFi,Lagos,Transfer,15,5,1,17854.0
TXN_00091149,2025-02-08 23:38:03,CUST_000465,MERCH_0395,1391.9513538866447,EUR,Card,Card_Verve,Success,None,None,Food,0.5293283283699153,POS,WiFi,Kano,Purchase,23,5,1,30560.0
TXN_00038593,2025-02-09 10:46:06,CUST_000465,MERCH_0306,2073.3952898896678,USD,Bank_Transfer,Bank_Transfer_Zenith,Success,None,None,Food,0.911146318993808,POS,4G,Ibadan,Transfer,10,6,1,40083.0
TXN_00014437,2025-02-09 12:30:52,CUST_000465,MERCH_0280,8013.827169088669,NGN,Card,Mobile_Money_Paga,Success,None,None,Food,0.05324249144136051,POS,WiFi,Port Harcourt,Refund,12,6,1,6286.0
TXN_00035750,2025-02-11 09:14:39,CUST_000465,MERCH_0187,1485.4285084320632,USD,Bank_Transfer,Card_Visa,Chargeback,None,Unauthorized,E-commerce,0.3998985036903785,Tablet,WiFi,Abuja,Purchase,9,1,0,161027.0
TXN_00002050,2025-02-12 01:00:56,CUST_000465,MERCH_0413,4632.47538582207,EUR,Bank_Transfer,Card_Mastercard,Success,None,None,Retail,0.012751061672091724,Mobile,WiFi,Abuja,Purchase,1,2,0,56777.0
TXN_00037572,2025-02-12 07:45:56,CUST_000465,MERCH_0296,483.0434633294299,NGN,Card,Mobile_Money_OPay,Success,None,None,E-commerce,0.15036332658775287,Desktop,WiFi,Abuja,Purchase,7,2,0,24300.0
TXN_00076038,2025-02-13 13:47:57,CUST_000465,MERCH_0218,2365.8560029309397,EUR,USSD,Card_Mastercard,Success,None,None,Travel,0.5910634748267645,Tablet,3G,Lagos,Refund,13,3,0,108121.0
TXN_00079994,2025-02-13 14:00:03,CUST_000465,MERCH_0206,27291.048453247484,EUR,Mobile_Money,Mobile_Money_Paga,Success,None,None,E-commerce,0.4181985181112121,Tablet,3G,Ibadan,Refund,14,3,0,726.0
TXN_00005070,2025-02-17 10:54:36,CUST_000465,MERCH_0396,5314.687076090755,EUR,Card,Bank_Transfer_FirstBank,Success,None,None,Services,0.08369463501529606,Desktop,WiFi,Lagos,Transfer,10,0,0,334473.0
TXN_00005482,2025-02-17 19:50:26,CUST_000465,MERCH_0246,6074.7690494034305,EUR,Mobile_Money,Bank_Transfer_FirstBank,Success,None,None,Retail,0.8880534880407928,Mobile,WiFi,Kano,Refund,19,0,0,32150.0
TXN_00032973,2025-02-17 22:04:18,CUST_000465,MERCH_0111,4692.879845545613,USD,USSD,Bank_Transfer_GTBank,Failed,Network_Error,None,E-commerce,0.37837047623626163,Desktop,WiFi,Abuja,Purchase,22,0,0,8032.0
TXN_00022598,2025-02-18 18:47:06,CUST_000465,MERCH_0286,479.41833280701724,EUR,USSD,Card_Visa,Success,None,None,Services,0.006453158343196708,Mobile,WiFi,Lagos,Purchase,18,1,0,74568.0
TXN_00033965,2025-02-23 14:34:02,CUST_000465,MERCH_0337,4792.286307408224,EUR,Bank_Transfer,Card_Mastercard,Success,None,None,Food,0.6861855683325762,POS,WiFi,Abuja,Purchase,14,6,1,416816.0
TXN_00029190,2025-02-23 19:58:35,CUST_000465,MERCH_0016,6687.726803387323,USD,Mobile_Money,Bank_Transfer_FirstBank,Failed,Network_Error,None,E-commerce,0.401237045371331,Tablet,3G,Port Harcourt,Transfer,19,6,1,19473.0
TXN_00044247,2025-02-28 00:00:55,CUST_000465,MERCH_0185,1880.434390401785,EUR,Mobile_Money,Bank_Transfer_Zenith,Failed,Network_Error,None,Services,0.888338459052809,Desktop,WiFi,Abuja,Purchase,0,4,0,360140.0
TXN_00071221,2025-02-28 22:48:45,CUST_000465,MERCH_0450,2424.679693626765,NGN,USSD,Mobile_Money_OPay,Success,None,None,E-commerce,0.7515595529465962,Mobile,3G,Ibadan,Purchase,22,4,0,82070.0
TXN_00089631,2025-03-01 16:00:27,CUST_000465,MERCH_0319,724.6032871076546,EUR,Bank_Transfer,Mobile_Money_Paga,Failed,Insufficient_Funds,None,Services,0.33666060149894195,Tablet,4G,Port Harcourt,Transfer,16,5,1,61902.0
TXN_00094713,2025-03-05 09:10:19,CUST_000465,MERCH_0251,8656.716950710921,EUR,Bank_Transfer,Bank_Transfer_GTBank,Success,None,None,Services,0.9476558487817514,Tablet,WiFi,Lagos,Purchase,9,2,0,320992.0
TXN_00056686,2025-03-06 08:16:38,CUST_000465,MERCH_0325,19426.79139538058,NGN,Card,USSD_Airtel,Success,None,None,Services,0.6668321293772697,Mobile,4G,Abuja,Transfer,8,3,0,83179.0
TXN_00041900,2025-03-12 12:33:04,CUST_000465,MERCH_0224,2361.9593895441935,EUR,Card,Bank_Transfer_FirstBank,Success,None,None,Food,0.033053098053149155,Tablet,4G,Abuja,Transfer,12,2,0,533786.0
TXN_00041957,2025-03-19 23:43:23,CUST_000465,MERCH_0165,5583.144701309295,EUR,Mobile_Money,Mobile_Money_Paga,Success,None,None,Food,0.6304850005919799,Tablet,4G,Ibadan,Transfer,23,2,0,645019.0
TXN_00062950,2025-03-20 17:14:43,CUST_000465,MERCH_0447,2094.6593248455897,NGN,Bank_Transfer,Bank_Transfer_GTBank,Success,None,None,E-commerce,0.30540483268079843,POS,WiFi,Kano,Purchase,17,3,0,63080.0
TXN_00007983,2025-03-20 23:16:17,CUST_000465,MERCH_0367,20121.45960485809,EUR,USSD,Card_Mastercard,Success,None,None,Retail,0.7671030605506315,Desktop,WiFi,Port Harcourt,Purchase,23,3,0,21694.0
TXN_00099787,2025-03-21 01:08:58,CUST_000465,MERCH_0468,15960.098736324911,EUR,Bank_Transfer,Bank_Transfer_GTBank,Success,None,None,Travel,0.7110432266768666,Mobile,3G,Port Harcourt,Refund,1,4,0,6761.0
TXN_00091484,2025-03-21 08:38:41,CUST_000465,MERCH_0457,1855.6497892349864,EUR,USSD,USSD_Airtel,Success,None,None,Retail,0.7396361978676924,POS,3G,Lagos,Refund,8,4,0,26983.0
TXN_00067530,2025-03-23 08:14:03,CUST_000465,MERCH_0375,272.54342828977485,NGN,USSD,USSD_Airtel,Success,None,None,Retail,0.22482921686831492,Mobile,3G,Lagos,Purchase,8,6,1,171322.0
TXN_00069040,2025-03-23 08:22:08,CUST_000465,MERCH_0276,1610.6592631176945,EUR,Bank_Transfer,USSD_MTN,Success,None,None,E-commerce,0.8731335557745346,Desktop,4G,Kano,Purchase,8,6,1,485.0
TXN_00027560,2025-03-23 13:14:30,CUST_000465,MERCH_0412,315.83650370664105,NGN,Mobile_Money,USSD_MTN,Success,None,None,Travel,0.36780578602820824,Desktop,WiFi,Lagos,Refund,13,6,1,17542.0
TXN_00051369,2025-03-23 15:22:11,CUST_000465,MERCH_0401,1969.4283705856137,NGN,Bank_Transfer,USSD_MTN,Success,None,None,Food,0.512869587559332,Tablet,4G,Abuja,Refund,15,6,1,7661.0
TXN_00038636,2025-03-24 05:36:25,CUST_000465,MERCH_0019,1498.4068207032915,EUR,Card,USSD_MTN,Success,None,None,Retail,0.03639862337479993,Mobile,3G,Abuja,Transfer,5,0,0,51254.0
TXN_00075180,2025-03-26 10:46:07,CUST_000465,MERCH_0359,4127.868420099063,EUR,Bank_Transfer,USSD_Airtel,Failed,Processor_Down,None,Food,0.8576529335164459,Tablet,3G,Abuja,Purchase,10,2,0,191382.0
TXN_00056183,2025-03-28 08:29:29,CUST_000465,MERCH_0327,1320.261109663413,NGN,Card,USSD_Airtel,Success,None,None,Food,0.09592816823286143,Desktop,4G,Lagos,Refund,8,4,0,164602.0
TXN_00056868,2025-03-30 23:32:40,CUST_000465,MERCH_0345,1990.7121646157407,NGN,Mobile_Money,USSD_MTN,Success,None,None,E-commerce,0.22388203184603195,Mobile,3G,Ibadan,Refund,23,6,1,226991.0
TXN_00041616,2025-03-31 19:34:05,CUST_000465,MERCH_0180,349.0497299518225,NGN,Card,Bank_Transfer_GTBank,Success,None,None,Travel,0.7704971150062396,Tablet,WiFi,Lagos,Purchase,19,0,0,72085.0
TXN_00053739,2025-04-01 03:37:43,CUST_000465,MERCH_0258,5567.882661613315,USD,Card,Bank_Transfer_Zenith,Success,None,None,Food,0.8354671761938778,Tablet,4G,Abuja,Purchase,3,1,0,29018.0
TXN_00067080,2025-04-02 12:36:21,CUST_000465,MERCH_0282,892.8493311318367,NGN,USSD,Mobile_Money_OPay,Success,None,None,E-commerce,0.15076545825905951,Desktop,WiFi,Ibadan,Refund,12,2,0,118718.0
TXN_00091214,2025-04-04 01:02:42,CUST_000465,MERCH_0033,2109.4352940606022,EUR,Card,Card_Verve,Success,None,None,Travel,0.49438705405033034,Desktop,WiFi,Abuja,Refund,1,4,0,131181.0
TXN_00085392,2025-04-04 06:01:41,CUST_000465,MERCH_0312,5186.074075377362,NGN,USSD,Card_Verve,Success,None,None,Retail,0.8129039890255192,Mobile,4G,Ibadan,Transfer,6,4,0,17939.0
TXN_00093210,2025-04-04 12:46:02,CUST_000465,MERCH_0369,2162.8536182800613,NGN,USSD,USSD_MTN,Success,None,None,Services,0.9737977816038402,Desktop,3G,Kano,Transfer,12,4,0,24261.0
TXN_00058839,2025-04-13 13:44:05,CUST_000465,MERCH_0230,1370.349103053001,USD,Card,USSD_Airtel,Success,None,None,Retail,0.1919734437590579,Mobile,3G,Lagos,Refund,13,6,1,781083.0
TXN_00076533,2025-04-15 19:56:58,CUST_000465,MERCH_0215,2903.565732549525,NGN,Card,USSD_Airtel,Success,None,None,E-commerce,0.2255360560391122,Tablet,WiFi,Lagos,Refund,19,1,0,195173.0
TXN_00071106,2025-04-16 05:26:37,CUST_000465,MERCH_0448,4555.511509775595,USD,Bank_Transfer,Bank_Transfer_Zenith,Success,None,None,E-commerce,0.8386152244359198,Desktop,4G,Kano,Refund,5,2,0,34179.0
TXN_00089566,2025-04-18 08:41:16,CUST_000465,MERCH_0220,1691.717950382094,USD,Card,Card_Verve,Success,None,None,Travel,0.9751291885303225,Tablet,WiFi,Abuja,Refund,8,4,0,184479.0
TXN_00099034,2025-04-18 14:19:34,CUST_000465,MERCH_0082,3161.0063593905347,USD,USSD,Card_Verve,Success,None,None,Retail,0.8913011385481628,Mobile,4G,Kano,Refund,14,4,0,20298.0
TXN_00024267,2025-04-20 08:07:14,CUST_000465,MERCH_0105,1503.2149266379322,NGN,Mobile_Money,Bank_Transfer_FirstBank,Chargeback,None,Disputed,Services,0.29578432856944636,Tablet,WiFi,Lagos,Purchase,8,6,1,150460.0
TXN_00009108,2025-04-21 23:17:41,CUST_000465,MERCH_0437,340.7683084162174,USD,Bank_Transfer,Mobile_Money_OPay,Success,None,None,Services,0.2203065494294253,Tablet,4G,Ibadan,Purchase,23,0,0,141027.0
TXN_00037407,2025-04-22 20:09:31,CUST_000465,MERCH_0099,2856.941036108593,USD,USSD,Mobile_Money_OPay,Success,None,None,Food,0.3284538780428693,Tablet,4G,Ibadan,Purchase,20,1,0,75110.0
TXN_00026562,2025-04-23 18:02:53,CUST_000465,MERCH_0467,2744.9136396816543,NGN,Mobile_Money,Card_Verve,Failed,Network_Error,None,Travel,0.502900256076844,Desktop,WiFi,Kano,Transfer,18,2,0,78802.0
TXN_00032909,2025-04-26 05:14:08,CUST_000465,MERCH_0019,1234.2282534923772,USD,Mobile_Money,Bank_Transfer_GTBank,Success,None,None,Services,0.7392762827314211,Mobile,WiFi,Abuja,Refund,5,5,1,213075.0
TXN_00022310,2025-04-28 02:33:23,CUST_000465,MERCH_0327,5516.94854749421,USD,USSD,Mobile_Money_OPay,Success,None,None,Services,0.45634712756584916,POS,4G,Ibadan,Refund,2,0,0,163155.0
TXN_00099977,2025-04-28 08:42:07,CUST_000465,MERCH_0469,659.6668564771078,EUR,Mobile_Money,Bank_Transfer_GTBank,Success,None,None,Travel,0.1498901248496486,Desktop,4G,Lagos,Refund,8,0,0,22124.0
TXN_00078678,2025-04-30 04:15:38,CUST_000465,MERCH_0455,5330.191826081477,EUR,Card,Bank_Transfer_FirstBank,Success,None,None,E-commerce,0.9125578184754156,POS,WiFi,Lagos,Transfer,4,2,0,156811.0
TXN_00049958,2025-04-30 05:07:38,CUST_000465,MERCH_0302,18092.63080038705,EUR,Bank_Transfer,Card_Mastercard,Success,None,None,Retail,0.19012990636519078,Tablet,4G,Abuja,Refund,5,2,0,3120.0
TXN_00018501,2025-05-11 04:09:30,CUST_000465,MERCH_0253,585.544632750063,USD,Card,Mobile_Money_Paga,Success,None,None,Retail,0.3229764879356861,Desktop,WiFi,Port Harcourt,Transfer,4,6,1,946912.0
TXN_00079716,2025-05-12 00:23:36,CUST_000465,MERCH_0394,935.0066612294662,USD,Bank_Transfer,Card_Visa,Chargeback,None,Unauthorized,E-commerce,0.14455398987167822,Tablet,3G,Kano,Refund,0,0,0,72846.0
TXN_00046464,2025-05-15 00:45:33,CUST_000465,MERCH_0416,266.19424727468896,EUR,Card,USSD_MTN,Failed,Network_Error,None,Services,0.4629344413423253,Tablet,3G,Port Harcourt,Purchase,0,3,0,260517.0
TXN_00084280,2025-05-18 19:34:41,CUST_000465,MERCH_0381,777.5628146989314,USD,Card,Mobile_Money_OPay,Failed,Insufficient_Funds,None,E-commerce,0.2029582749343154,POS,WiFi,Lagos,Transfer,19,6,1,326948.0
TXN_00065703,2025-05-18 20:35:11,CUST_000465,MERCH_0139,1205.2133987297464,USD,Bank_Transfer,Mobile_Money_OPay,Success,None,None,E-commerce,0.6412166107006171,POS,3G,Abuja,Purchase,20,6,1,3630.0
TXN_00067904,2025-05-19 00:52:24,CUST_000465,MERCH_0408,5590.213072492194,EUR,Bank_Transfer,Card_Visa,Chargeback,None,Disputed,Food,0.839065318841973,Tablet,WiFi,Lagos,Purchase,0,0,0,15433.0
TXN_00027243,2025-05-22 11:33:09,CUST_000465,MERCH_0227,6543.258816786589,USD,USSD,USSD_Airtel,Success,None,None,Food,0.7408473578758018,Mobile,4G,Lagos,Purchase,11,3,0,297645.0
TXN_00092525,2025-05-23 05:04:37,CUST_000465,MERCH_0395,2908.062771038751,NGN,Bank_Transfer,Mobile_Money_OPay,Failed,Fraud_Detected,None,Retail,0.202850986578065,Tablet,WiFi,Lagos,Transfer,5,4,0,63088.0
TXN_00065390,2025-05-24 04:45:01,CUST_000465,MERCH_0258,4340.995738385749,NGN,Card,Bank_Transfer_FirstBank,Success,None,None,Travel,0.7620016449227143,Desktop,4G,Lagos,Purchase,4,5,1,85224.0
TXN_00088213,2025-05-26 18:31:48,CUST_000465,MERCH_0343,3824.2933390526077,USD,Bank_Transfer,Card_Verve,Success,None,None,Food,0.14411952870561473,Tablet,3G,Ibadan,Refund,18,0,0,222407.0
TXN_00064025,2025-05-30 14:54:04,CUST_000465,MERCH_0013,2313.117960864139,NGN,USSD,USSD_MTN,Success,None,None,Travel,0.742902220299263,POS,3G,Port Harcourt,Purchase,14,4,0,332536.0
TXN_00026487,2025-05-31 15:53:33,CUST_000465,MERCH_0191,4867.2112344562265,NGN,Bank_Transfer,Card_Verve,Failed,Fraud_Detected,None,Retail,0.4324003614083568,Desktop,4G,Ibadan,Refund,15,5,1,89969.0
TXN_00084366,2025-06-01 04:08:44,CUST_000465,MERCH_0036,1177.0456226147917,NGN,Card,USSD_MTN,Failed,Fraud_Detected,None,Travel,0.1350047080784511,Mobile,WiFi,Ibadan,Purchase,4,6,1,44111.0
TXN_00036741,2025-06-02 09:43:07,CUST_000465,MERCH_0300,4384.135928614436,NGN,Bank_Transfer,Card_Verve,Success,None,None,Travel,0.5720833453746452,Mobile,WiFi,Lagos,Refund,9,0,0,106463.0
TXN_00086831,2025-06-22 18:40:01,CUST_000465,MERCH_0362,293.8777388599704,USD,Bank_Transfer,Bank_Transfer_GTBank,Success,None,None,Travel,0.2246271612390529,Mobile,4G,Kano,Transfer,18,6,1,1760214.0
TXN_00098887,2025-06-28 07:50:08,CUST_000465,MERCH_0042,3099.5401171400936,NGN,Mobile_Money,Card_Visa,Failed,Fraud_Detected,None,Services,0.6931872225802944,Mobile,WiFi,Kano,Refund,7,5,1,479407.0
TXN_00027927,2025-06-30 09:48:54,CUST_000465,MERCH_0192,2716.6304767484908,EUR,Bank_Transfer,Bank_Transfer_Zenith,Failed,Processor_Down,None,Retail,0.7110434671729264,POS,WiFi,Kano,Transfer,9,0,0,179926.0
TXN_00060751,2025-07-02 07:44:57,CUST_000465,MERCH_0109,6658.916526450395,USD,Card,Bank_Transfer_GTBank,Success,None,None,Food,0.11844425402932224,Desktop,3G,Kano,Refund,7,2,0,165363.0
TXN_00089696,2025-07-02 15:25:01,CUST_000465,MERCH_0231,1915.886202055761,NGN,USSD,Bank_Transfer_Zenith,Success,None,None,Travel,0.7645923204442164,Desktop,4G,Port Harcourt,Purchase,15,2,0,27604.0
TXN_00047325,2025-07-04 14:06:39,CUST_000465,MERCH_0485,15679.441727019213,NGN,Mobile_Money,Card_Visa,Success,None,None,Travel,0.7277822979772136,Desktop,3G,Abuja,Purchase,14,4,0,168098.0
TXN_00023744,2025-07-05 06:24:55,CUST_000465,MERCH_0335,9213.91794560914,USD,USSD,Bank_Transfer_FirstBank,Chargeback,None,Fraudulent,Food,0.4643274717715242,POS,WiFi,Abuja,Refund,6,5,1,58696.0
TXN_00097875,2025-07-05 12:47:20,CUST_000465,MERCH_0495,3616.388612651762,EUR,Card,Card_Mastercard,Success,None,None,Retail,0.7780339373630927,Tablet,WiFi,Lagos,Purchase,12,5,1,22945.0
TXN_00089289,2025-07-06 11:46:40,CUST_000465,MERCH_0174,2048.5447144573254,USD,Card,Card_Verve,Success,None,None,Retail,0.9726147930949544,POS,WiFi,Ibadan,Transfer,11,6,1,82760.0
TXN_00016990,2025-07-07 00:21:55,CUST_000465,MERCH_0273,1502.1372352157262,NGN,Bank_Transfer,Card_Verve,Success,None,None,Services,0.3364840178797722,Tablet,4G,Ibadan,Refund,0,0,0,45315.0
TXN_00077113,2025-07-07 11:42:35,CUST_000465,MERCH_0254,14194.313006602817,USD,USSD,Bank_Transfer_FirstBank,Success,None,None,E-commerce,0.2713880518957823,Desktop,WiFi,Kano,Purchase,11,0,0,40840.0
TXN_00085672,2025-07-10 11:28:36,CUST_000465,MERCH_0039,7108.133360051004,USD,Card,Bank_Transfer_GTBank,Success,None,None,Retail,0.972401569089199,POS,WiFi,Port Harcourt,Purchase,11,3,0,258361.0
TXN_00021406,2025-07-11 01:51:48,CUST_000465,MERCH_0344,720.5245317171384,EUR,Card,Bank_Transfer_FirstBank,Success,None,None,Services,0.9139144801931298,Desktop,WiFi,Ibadan,Transfer,1,4,0,51792.0
TXN_00090965,2025-07-13 03:44:25,CUST_000465,MERCH_0001,1756.5323193601562,NGN,USSD,USSD_MTN,Failed,Processor_Down,None,Services,0.37458698151244174,Desktop,4G,Ibadan,Purchase,3,6,1,179557.0
TXN_00043937,2025-07-13 13:55:22,CUST_000465,MERCH_0097,3807.4550122215514,EUR,USSD,USSD_MTN,Success,None,None,Retail,0.9476695520000908,Desktop,3G,Port Harcourt,Purchase,13,6,1,36657.0
TXN_00034582,2025-07-14 04:29:20,CUST_000465,MERCH_0486,3789.5679294922224,EUR,Bank_Transfer,Card_Mastercard,Success,None,None,Services,0.7387382825635849,Tablet,3G,Lagos,Transfer,4,0,0,52438.0
TXN_00020450,2025-07-19 04:58:14,CUST_000465,MERCH_0389,2323.433094402994,NGN,Bank_Transfer,USSD_Airtel,Success,None,None,E-commerce,0.21469573735624614,Mobile,4G,Kano,Transfer,4,5,1,433734.0
TXN_00042847,2025-07-19 09:20:33,CUST_000465,MERCH_0242,5717.960085689603,USD,Bank_Transfer,USSD_MTN,Success,None,None,Retail,0.5684339903416458,Mobile,WiFi,Ibadan,Transfer,9,5,1,15739.0
TXN_00042055,2025-07-20 04:53:16,CUST_000465,MERCH_0014,7970.1839976025885,EUR,Card,Bank_Transfer_FirstBank,Success,None,None,Retail,0.14050341742562988,Tablet,WiFi,Kano,Purchase,4,6,1,70363.0
TXN_00080957,2025-07-22 12:41:48,CUST_000465,MERCH_0238,1843.626504635162,EUR,Mobile_Money,Bank_Transfer_GTBank,Success,None,None,Retail,0.4066403817918849,POS,3G,Kano,Transfer,12,1,0,200912.0
TXN_00063993,2025-01-04 18:48:13,CUST_000466,MERCH_0148,769.7636475402813,USD,Bank_Transfer,Mobile_Money_Paga,Failed,Insufficient_Funds,None,Food,0.5520585591456496,POS,WiFi,Abuja,Refund,18,5,1,3600.0
TXN_00097808,2025-01-07 15:08:27,CUST_000466,MERCH_0094,14666.647675735023,NGN,Card,Card_Mastercard,Failed,Processor_Down,None,E-commerce,0.9782288162504891,Tablet,3G,Lagos,Refund,15,1,0,246014.0
TXN_00044957,2025-01-09 23:33:39,CUST_000466,MERCH_0193,11527.272384292042,EUR,Card,Card_Mastercard,Success,None,None,Services,0.6246370317501619,Tablet,WiFi,Abuja,Purchase,23,3,0,203112.0
TXN_00072028,2025-01-10 03:07:10,CUST_000466,MERCH_0417,2354.205749497954,EUR,Mobile_Money,USSD_Airtel,Success,None,None,Services,0.8516503254156426,Desktop,WiFi,Ibadan,Purchase,3,4,0,12811.0
TXN_00043220,2025-01-10 11:03:03,CUST_000466,MERCH_0072,520.3607787822183,NGN,Bank_Transfer,USSD_Airtel,Success,None,None,Food,0.5586096749519147,Mobile,WiFi,Kano,Refund,11,4,0,28553.0
TXN_00040672,2025-01-10 18:08:41,CUST_000466,MERCH_0407,2812.5300342136366,EUR,Card,Mobile_Money_OPay,Success,None,None,Travel,0.3354801003665959,Desktop,3G,Lagos,Purchase,18,4,0,25538.0
TXN_00033051,2025-01-11 09:48:40,CUST_000466,MERCH_0419,1793.1946588784958,NGN,USSD,Bank_Transfer_Zenith,Chargeback,None,Disputed,Retail,0.9422152401765298,POS,4G,Port Harcourt,Purchase,9,5,1,56399.0
